sim_number,EIG_kids,EIG_adults
705,0.5830810872003623,0.5734874337479223
706,0.6024503320842362,0.684531057569175
707,0.5789114104163491,0.7202326366179138
708,0.570967751799293,0.6675526506151865
709,0.640297760622698,0.7474531991423623
710,0.5874415593394279,0.7588429565780658
711,0.5771620918045092,0.6458785387065028
712,0.6707101497503649,0.6233462986661245
713,0.570861742145604,0.6807446036178534
714,0.5947055781720745,0.690859812583341
715,0.6351328544730994,0.6990409802623703
716,0.6419172772831434,0.7535053683010947
717,0.6081658535112038,0.7013490789646846
718,0.6048741126692284,0.7474635205763479
719,0.5978106478166391,0.5722325086047659
720,0.5926792801114825,0.7314116789004104
721,0.5989654711518452,0.7166099363281061
722,0.5955847833751345,0.6125365689492571
723,0.5971271741998035,0.7122838386463672
724,0.6126145394815024,0.7021153054202598
725,0.6113100982945074,0.6223902438577681
726,0.6241861959804889,0.7090500220116174
727,0.6009714056950216,0.6879653513974211
728,0.5754023047590449,0.6779265522089807
729,0.627318769480646,0.723405781241904
730,0.6079613154109204,0.6009297053819523
731,0.612693095928378,0.6666181107447445
732,0.637033129943311,0.7370615730944234
733,0.6323311210534468,0.7367185009693584
734,0.5914934188917943,0.7081724373057715
735,0.5437813210168022,0.6511934459659162
736,0.5407309336881376,0.6383791812671935
737,0.6124555421019197,0.7405990921010195
738,0.5794236540148078,0.7228651342645261
739,0.5808493778424588,0.6493758908358748
740,0.5632456886563961,0.6595119627784605
741,0.6189299947646862,0.7002441440389674
742,0.622728586333786,0.6976269827272864
743,0.5719882948965713,0.737887939409854
744,0.5715116000540672,0.6926327884829585
745,0.6233139579375533,0.6821330933088156
746,0.5752182160885003,0.7106029097138044
747,0.6212589493980641,0.6479369514750187
748,0.5856484062529004,0.7656616268443349
749,0.5656233991432134,0.6225778133454721
750,0.542490145796001,0.6542269475917543
751,0.6147051095901671,0.6781132365407477
752,0.5926703915472328,0.6627697017555702
753,0.6339713887383778,0.6158337716753525
754,0.594987140086816,0.7190703979919889
755,0.5945812506362329,0.7247410306650954
756,0.5798008338802542,0.6606147235504052
757,0.6418590051849742,0.682523539489757
758,0.6154952511503728,0.6446102961844635
759,0.6371784223912205,0.6399650117395433
760,0.608215387002907,0.6677947609134123
761,0.650881664090392,0.6696749010974684
762,0.6350870292958489,0.7447860773955274
763,0.6269844877387344,0.6942385003372576
764,0.6061793617637186,0.6396722778587535
765,0.6182406871729611,0.6464611590360021
766,0.5764149451980923,0.7509767448579859
767,0.6073887350467757,0.6503382724327802
768,0.5841904702213948,0.6972586713723852
769,0.6133268887864043,0.6861818235274648
770,0.610657641190088,0.6727448594306815
771,0.5745434442654165,0.6384403517303804
772,0.6056217486057968,0.7293195316096711
773,0.6732932105887586,0.619794318281817
774,0.5922439747435614,0.6691409090699425
775,0.6083307124153711,0.7033852433261543
776,0.5965449208637305,0.7398732366954373
777,0.6147505653584987,0.707369418543664
778,0.5800203637066106,0.7342871164821577
779,0.5998225105422509,0.6818063232531033
780,0.6030336590719386,0.6145811307674114
781,0.6325250567315884,0.7513310299653121
782,0.6032341718597533,0.7175568642257548
783,0.5793614564191988,0.7422090198906518
784,0.6645244962499745,0.6456402472970909
785,0.6085309734532103,0.6085004872091432
786,0.5874015273905469,0.7448087367221381
787,0.6062692640471586,0.5671595698052372
788,0.5809468325246036,0.692378610107147
789,0.5787719249837554,0.5860407343028815
790,0.640729567852011,0.6036597565991821
791,0.6159852310489823,0.6233739854015532
792,0.6305980439066197,0.666102177001561
793,0.5669706409424357,0.6795709225196335
794,0.6011459710137753,0.6393744723901466
795,0.5608298003018342,0.6904525715513989
796,0.5772761143637163,0.6365520362729454
797,0.6258209988606849,0.6651900074104523
798,0.6075444418960363,0.7136618632629628
799,0.5935352518488086,0.666147516884367
800,0.6162067831036827,0.7108478361630055
801,0.5921216272747214,0.7302401969875155
802,0.5736259349438869,0.6597238383022677
803,0.6580552150016565,0.6570489622042669
804,0.5760766404064676,0.7862002865822668
805,0.5480532752719989,0.6579708544851989
806,0.6332208380409632,0.6722785892394585
807,0.609676172804799,0.7183119106216799
808,0.6099473636619993,0.6420240413459909
809,0.5520191346862734,0.7375718544522323
810,0.5717420797466272,0.6851261097784868
811,0.6079990271498708,0.7939122110571478
812,0.6162246583045667,0.6408222540282231
813,0.582106735397633,0.7619074903575581
814,0.5494045180947672,0.6466644050875198
815,0.613620334987893,0.5983422182139255
816,0.5981340023228546,0.702214118589656
817,0.5635316817476334,0.702814934979027
818,0.5465954947051099,0.7079852338684197
819,0.5938543556239754,0.5971092420781271
820,0.5976809585182074,0.6065852608527991
821,0.5882036446900129,0.702995967647053
822,0.5709947974137258,0.6753305722457387
823,0.5923350151274411,0.6750487544070467
824,0.6471655473499632,0.7409194664167559
825,0.605347660473163,0.7004995559599626
826,0.6116369111336335,0.6293853019388104
827,0.5948952788217777,0.6652092249579267
828,0.6169867909819916,0.7180179698412433
829,0.6404870651093889,0.6547185333021781
830,0.6066632789823764,0.6551695075332775
831,0.6468091607732763,0.7086723363460794
832,0.5420521389948473,0.6590337297221617
833,0.6134214250666519,0.77048198581998
834,0.5778696508131035,0.7061947310601319
835,0.6201942416749963,0.6290030286355716
836,0.5889657255068562,0.6473921098748454
837,0.5906192645155588,0.6207206309301355
838,0.625038128170798,0.608287669974676
839,0.5602144559400336,0.6385833363607495
840,0.5931911117067236,0.7062510797628232
841,0.58421847823035,0.5515686852912283
842,0.5913138156220161,0.6609839263398223
843,0.6117557758390757,0.6401431564153389
844,0.6366518154402508,0.558257634967965
845,0.602891437668865,0.7628644882053
846,0.5758479503860375,0.5826549595187019
847,0.6336617469492415,0.6201937735594633
848,0.6016411900688814,0.7801314865886493
849,0.5766658584531346,0.765977600630767
850,0.5990933193338914,0.7853720381589329
851,0.5708592186316356,0.6994730397218426
852,0.5845750368903122,0.6516037352111574
853,0.6188239301963518,0.6675096129013842
854,0.6822151132665862,0.7210724483077899
855,0.6178210302238207,0.6533911773480904
856,0.5281667549808156,0.7232510989458532
857,0.6645667610297844,0.6165774445751335
858,0.5873864874385629,0.6007087166348514
859,0.5816598876670253,0.6816647585733263
860,0.5520194039602305,0.721011319057249
861,0.593180458775854,0.6632121846774569
862,0.6139735016863983,0.6611909620261812
863,0.590228807178309,0.7285253279033641
864,0.579473624036028,0.6588697890415204
865,0.5897936620109291,0.7097244193055006
866,0.5987193484668045,0.8238040344200406
867,0.6130225208512298,0.7689143359538618
868,0.5779815905856376,0.7109803916643934
869,0.6148987269166039,0.6612618088593043
870,0.6096081636202535,0.5865695129726665
871,0.618741796093556,0.7694096727476176
872,0.586458398428482,0.6437604555593179
873,0.616298791364425,0.714506500016723
874,0.5815528593824582,0.6735477135755142
875,0.6381895853569084,0.6956308132455431
876,0.656395201817924,0.6893058449893316
877,0.5441748575171798,0.6968777951336808
878,0.5867783992973306,0.6386884478468384
879,0.5980149631552115,0.762370759665945
880,0.5642852695592411,0.672709569855918
881,0.6680806044164511,0.6305352693072227
882,0.577777684915794,0.6247300377758007
883,0.5850328011693803,0.6991351544778329
884,0.5841835921338202,0.630722143560115
885,0.6341347130032016,0.5764116672779137
886,0.5896177288459532,0.658923138529998
887,0.5494023239977591,0.6468143569069937
888,0.5771654227661057,0.5996479165884807
889,0.5351219118152503,0.7652496930458719
890,0.5885737720687687,0.7230595987931173
891,0.6124136436508986,0.6243308800323089
892,0.6400813229726432,0.6349412560102642
893,0.5736856674051021,0.6462809905566421
894,0.6028128211514188,0.630386025109084
895,0.6260115884891632,0.6524867638629925
896,0.6107666907947908,0.7062776518295448
897,0.6174320481345348,0.566844332863434
898,0.6396925564453352,0.592199170340365
899,0.573367142930844,0.7460237454246015
900,0.5967777750812443,0.6569278016751127
901,0.5458565862770002,0.6619510779867273
902,0.5962613164917753,0.6502869499976236
903,0.6008533147349968,0.60963033546938
904,0.6055401164016755,0.6650447452385465
905,0.6308350292061266,0.6936324490022712
906,0.6512014846439931,0.6932890956547313
907,0.6084864703061529,0.6625037661337302
908,0.6290453495565381,0.6341313081270817
909,0.6173104709417573,0.7243782201401321
910,0.630305427380409,0.6150561221014516
911,0.5887294053182843,0.667579680111682
912,0.5784686069765624,0.7202133244175523
913,0.5805546717094041,0.6042718691456883
914,0.6202710000819579,0.6575228086438347
915,0.577487835806288,0.7346979047986486
916,0.6121181748226278,0.6941195977868507
917,0.606671970367993,0.5919337511244098
918,0.5620975585196455,0.7279521551245476
919,0.5995856176547288,0.7000658662502186
920,0.5840413695259635,0.6941359192470783
921,0.5641449465804784,0.671532774651558
922,0.5563752131661329,0.7696804430669535
923,0.6177587037226255,0.689505714747642
924,0.581785195411293,0.7151410991298204
925,0.58805858802514,0.7301139332590704
926,0.6156322076270498,0.6725358701230074
927,0.6489535862463867,0.6195380540421072
928,0.6121196584824871,0.6602629815368899
929,0.61496484430048,0.689164420350924
930,0.5472449734448066,0.72238321008085
931,0.6231186121216062,0.6705074761706276
932,0.5673471573978769,0.6658218338725277
933,0.6250330429211823,0.6860521204728633
934,0.6303010543701336,0.6086827212827904
935,0.5989210595776006,0.6376103680269454
936,0.5829806028209088,0.6480456417790874
937,0.587153246891655,0.6432923917516072
938,0.5553915332956321,0.6438955939430896
939,0.5890464597972755,0.6395950228375265
940,0.5997852194182665,0.6924906421736472
941,0.5764369875608691,0.596768958363692
942,0.5748928137028215,0.6177552610354002
943,0.6163164129370355,0.7923272641823759
944,0.5395328331837859,0.7003204376572121
945,0.616051457223778,0.6579983938896755
946,0.6130817018031256,0.5956118104336026
947,0.5615456127377719,0.7136800528001307
948,0.5944258762716434,0.6571642606506092
949,0.6029817044241166,0.7411826949023996
950,0.5968346013633933,0.6500129049506655
951,0.6133794295316022,0.7275973556866888
952,0.552792559093276,0.6531557365726244
953,0.6007836632961969,0.6567329659937639
954,0.5783999265152276,0.6731940263718129
955,0.6182345546015696,0.7068953787096701
956,0.5727362456541677,0.69329720885449
957,0.6091692674921708,0.6875253260029934
958,0.6053631166500179,0.6770052114264782
959,0.6053205215351776,0.7321613909884476
960,0.6091431858446732,0.6360157163530301
961,0.556689793971172,0.7368516061171883
962,0.5632354176430047,0.7382416970902869
963,0.614167189305371,0.6367672974996409
964,0.5643310377225124,0.7119653089825322
965,0.6245289108655167,0.7275506472279307
966,0.6102322336553051,0.6960399047293147
967,0.6213277521418422,0.7078840991763452
968,0.5659952877149159,0.7159787335876481
969,0.5946033305857036,0.7194826320548067
970,0.65074111761612,0.6260358105923017
971,0.6348104449459919,0.6407164607265377
972,0.5646949583185201,0.6466435767809614
973,0.5972365569903625,0.6841652694132403
974,0.5965195280003419,0.6566645552092119
975,0.5375042897712676,0.6947359352072049
976,0.6339031068613671,0.7135017133245923
977,0.5756158573661055,0.7027423708703534
978,0.633868819348817,0.6576430611517167
979,0.6305383164186399,0.6916687722254943
980,0.6297188856622038,0.7795851534181997
981,0.621254446321641,0.7117837493444691
982,0.5964419291658027,0.5933819913950305
983,0.6329329426894468,0.7407292895207223
984,0.6163169397610977,0.7443406030711607
985,0.5533738656098399,0.7738225374627111
986,0.5944430333895974,0.7218827978293628
987,0.5862090675119422,0.6195409110519813
988,0.5975570345642802,0.7135544937004544
989,0.5966377815314324,0.6050789141973543
990,0.6663571946328839,0.6375702948663161
991,0.6094105777517529,0.6706093492583306
992,0.5813138638752336,0.8085742230208173
993,0.5648916419113672,0.7174016319474508
994,0.6115416358447376,0.7881010778165233
995,0.6252873238513063,0.6889902913995017
996,0.5952465467133955,0.6791716050952584
997,0.5483807509049259,0.5890429297658201
998,0.5239794854370093,0.6977124403106097
999,0.6365206991192038,0.6323029862561542
1000,0.6122629849205589,0.7243648839245845
